date,timestamp,timestamp_ms,respiration_rate
2026-03-05,2026-03-05 06:52:00,1772693520000,12.0
2026-03-05,2026-03-05 06:54:00,1772693640000,13.0
2026-03-05,2026-03-05 06:56:00,1772693760000,14.0
2026-03-05,2026-03-05 06:58:00,1772693880000,11.0
2026-03-05,2026-03-05 07:00:00,1772694000000,13.0
2026-03-05,2026-03-05 07:02:00,1772694120000,12.0
2026-03-05,2026-03-05 07:04:00,1772694240000,10.0
2026-03-05,2026-03-05 07:06:00,1772694360000,12.0
2026-03-05,2026-03-05 07:08:00,1772694480000,12.0
2026-03-05,2026-03-05 07:10:00,1772694600000,12.0
2026-03-05,2026-03-05 07:12:00,1772694720000,11.0
2026-03-05,2026-03-05 07:14:00,1772694840000,11.0
2026-03-05,2026-03-05 07:16:00,1772694960000,11.0
2026-03-05,2026-03-05 07:18:00,1772695080000,12.0
2026-03-06,2026-03-06 00:19:05,1772756345000,13.0
2026-03-06,2026-03-06 00:20:00,1772756400000,14.0
2026-03-06,2026-03-06 00:22:00,1772756520000,14.0
2026-03-06,2026-03-06 00:24:00,1772756640000,13.0
2026-03-06,2026-03-06 00:26:00,1772756760000,14.0
2026-03-06,2026-03-06 00:28:00,1772756880000,14.0
2026-03-06,2026-03-06 00:30:00,1772757000000,14.0
2026-03-06,2026-03-06 00:32:00,1772757120000,14.0
2026-03-06,2026-03-06 00:34:00,1772757240000,14.0
2026-03-06,2026-03-06 00:36:00,1772757360000,14.0
2026-03-06,2026-03-06 00:38:00,1772757480000,13.0
2026-03-06,2026-03-06 00:40:00,1772757600000,14.0
2026-03-06,2026-03-06 00:42:00,1772757720000,13.0
2026-03-06,2026-03-06 00:44:00,1772757840000,13.0
2026-03-06,2026-03-06 00:46:00,1772757960000,14.0
2026-03-06,2026-03-06 00:48:00,1772758080000,14.0
2026-03-06,2026-03-06 00:50:00,1772758200000,13.0
2026-03-06,2026-03-06 00:52:00,1772758320000,12.0
2026-03-06,2026-03-06 00:54:00,1772758440000,13.0
2026-03-06,2026-03-06 00:56:00,1772758560000,13.0
2026-03-06,2026-03-06 00:58:00,1772758680000,12.0
2026-03-06,2026-03-06 01:00:00,1772758800000,12.0
2026-03-06,2026-03-06 01:02:00,1772758920000,13.0
2026-03-06,2026-03-06 01:04:00,1772759040000,11.0
2026-03-06,2026-03-06 01:06:00,1772759160000,13.0
2026-03-06,2026-03-06 01:08:00,1772759280000,13.0
2026-03-06,2026-03-06 01:10:00,1772759400000,12.0
2026-03-06,2026-03-06 01:12:00,1772759520000,12.0
2026-03-06,2026-03-06 01:14:00,1772759640000,12.0
2026-03-06,2026-03-06 01:16:00,1772759760000,11.0
2026-03-06,2026-03-06 01:18:00,1772759880000,13.0
2026-03-06,2026-03-06 01:20:00,1772760000000,14.0
2026-03-06,2026-03-06 01:22:00,1772760120000,13.0
2026-03-06,2026-03-06 01:24:00,1772760240000,13.0
2026-03-06,2026-03-06 01:26:00,1772760360000,15.0
2026-03-06,2026-03-06 01:28:00,1772760480000,13.0
2026-03-06,2026-03-06 01:30:00,1772760600000,13.0
2026-03-06,2026-03-06 01:32:00,1772760720000,13.0
2026-03-06,2026-03-06 01:34:00,1772760840000,13.0
2026-03-06,2026-03-06 01:36:00,1772760960000,13.0
2026-03-06,2026-03-06 01:38:00,1772761080000,13.0
2026-03-06,2026-03-06 01:40:00,1772761200000,13.0
2026-03-06,2026-03-06 01:42:00,1772761320000,13.0
2026-03-06,2026-03-06 01:44:00,1772761440000,13.0
2026-03-06,2026-03-06 01:46:00,1772761560000,13.0
2026-03-06,2026-03-06 01:48:00,1772761680000,13.0
2026-03-06,2026-03-06 01:50:00,1772761800000,13.0
2026-03-06,2026-03-06 01:52:00,1772761920000,13.0
2026-03-06,2026-03-06 01:54:00,1772762040000,13.0
2026-03-06,2026-03-06 01:56:00,1772762160000,13.0
2026-03-06,2026-03-06 01:58:00,1772762280000,13.0
2026-03-06,2026-03-06 02:00:00,1772762400000,12.0
2026-03-06,2026-03-06 02:02:00,1772762520000,12.0
2026-03-06,2026-03-06 02:04:00,1772762640000,12.0
2026-03-06,2026-03-06 02:06:00,1772762760000,13.0
2026-03-06,2026-03-06 02:08:00,1772762880000,12.0
2026-03-06,2026-03-06 02:10:00,1772763000000,12.0
2026-03-06,2026-03-06 02:12:00,1772763120000,13.0
2026-03-06,2026-03-06 02:14:00,1772763240000,14.0
2026-03-06,2026-03-06 02:16:00,1772763360000,12.0
2026-03-06,2026-03-06 02:18:00,1772763480000,12.0
2026-03-06,2026-03-06 02:20:00,1772763600000,13.0
2026-03-06,2026-03-06 02:22:00,1772763720000,12.0
2026-03-06,2026-03-06 02:24:00,1772763840000,12.0
2026-03-06,2026-03-06 02:26:00,1772763960000,13.0
2026-03-06,2026-03-06 02:28:00,1772764080000,13.0
2026-03-06,2026-03-06 02:30:00,1772764200000,14.0
2026-03-06,2026-03-06 02:32:00,1772764320000,16.0
2026-03-06,2026-03-06 02:34:00,1772764440000,13.0
2026-03-06,2026-03-06 02:36:00,1772764560000,13.0
2026-03-06,2026-03-06 02:38:00,1772764680000,13.0
2026-03-06,2026-03-06 02:40:00,1772764800000,13.0
2026-03-06,2026-03-06 02:42:00,1772764920000,11.0
2026-03-06,2026-03-06 02:44:00,1772765040000,12.0
2026-03-06,2026-03-06 02:46:00,1772765160000,11.0
2026-03-06,2026-03-06 02:48:00,1772765280000,14.0
2026-03-06,2026-03-06 02:50:00,1772765400000,12.0
2026-03-06,2026-03-06 02:52:00,1772765520000,12.0
2026-03-06,2026-03-06 02:54:00,1772765640000,10.0
2026-03-06,2026-03-06 02:56:00,1772765760000,12.0
2026-03-06,2026-03-06 02:58:00,1772765880000,12.0
2026-03-06,2026-03-06 03:00:00,1772766000000,12.0
2026-03-06,2026-03-06 03:02:00,1772766120000,13.0
2026-03-06,2026-03-06 03:04:00,1772766240000,12.0
2026-03-06,2026-03-06 03:06:00,1772766360000,13.0
2026-03-06,2026-03-06 03:08:00,1772766480000,13.0
2026-03-06,2026-03-06 03:10:00,1772766600000,13.0
2026-03-06,2026-03-06 03:12:00,1772766720000,13.0
2026-03-06,2026-03-06 03:14:00,1772766840000,12.0
2026-03-06,2026-03-06 03:16:00,1772766960000,13.0
2026-03-06,2026-03-06 03:18:00,1772767080000,16.0
2026-03-06,2026-03-06 03:20:00,1772767200000,13.0
2026-03-06,2026-03-06 03:22:00,1772767320000,12.0
2026-03-06,2026-03-06 03:24:00,1772767440000,12.0
2026-03-06,2026-03-06 03:26:00,1772767560000,12.0
2026-03-06,2026-03-06 03:28:00,1772767680000,14.0
2026-03-06,2026-03-06 03:30:00,1772767800000,12.0
2026-03-06,2026-03-06 03:32:00,1772767920000,12.0
2026-03-06,2026-03-06 03:34:00,1772768040000,13.0
2026-03-06,2026-03-06 03:36:00,1772768160000,11.0
2026-03-06,2026-03-06 03:38:00,1772768280000,12.0
2026-03-06,2026-03-06 03:40:00,1772768400000,12.0
2026-03-06,2026-03-06 03:42:00,1772768520000,12.0
2026-03-06,2026-03-06 03:44:00,1772768640000,12.0
2026-03-06,2026-03-06 03:46:00,1772768760000,13.0
2026-03-06,2026-03-06 03:48:00,1772768880000,14.0
2026-03-06,2026-03-06 03:50:00,1772769000000,13.0
2026-03-06,2026-03-06 03:52:00,1772769120000,13.0
2026-03-06,2026-03-06 03:54:00,1772769240000,13.0
2026-03-06,2026-03-06 03:56:00,1772769360000,15.0
2026-03-06,2026-03-06 03:58:00,1772769480000,13.0
2026-03-06,2026-03-06 04:00:00,1772769600000,12.0
2026-03-06,2026-03-06 04:02:00,1772769720000,12.0
2026-03-06,2026-03-06 04:04:00,1772769840000,12.0
2026-03-06,2026-03-06 04:06:00,1772769960000,13.0
2026-03-06,2026-03-06 04:08:00,1772770080000,14.0
2026-03-06,2026-03-06 04:10:00,1772770200000,14.0
2026-03-06,2026-03-06 04:12:00,1772770320000,13.0
2026-03-06,2026-03-06 04:14:00,1772770440000,12.0
2026-03-06,2026-03-06 04:16:00,1772770560000,15.0
2026-03-06,2026-03-06 04:18:00,1772770680000,11.0
2026-03-06,2026-03-06 04:20:00,1772770800000,14.0
2026-03-06,2026-03-06 04:22:00,1772770920000,14.0
2026-03-06,2026-03-06 04:24:00,1772771040000,12.0
2026-03-06,2026-03-06 04:26:00,1772771160000,13.0
2026-03-06,2026-03-06 04:28:00,1772771280000,12.0
2026-03-06,2026-03-06 04:30:00,1772771400000,11.0
2026-03-06,2026-03-06 04:32:00,1772771520000,12.0
2026-03-06,2026-03-06 04:34:00,1772771640000,12.0
2026-03-06,2026-03-06 04:36:00,1772771760000,12.0
2026-03-06,2026-03-06 04:38:00,1772771880000,11.0
2026-03-06,2026-03-06 04:40:00,1772772000000,11.0
2026-03-06,2026-03-06 04:42:00,1772772120000,12.0
2026-03-06,2026-03-06 04:44:00,1772772240000,13.0
2026-03-06,2026-03-06 04:46:00,1772772360000,12.0
2026-03-06,2026-03-06 04:48:00,1772772480000,12.0
2026-03-06,2026-03-06 04:50:00,1772772600000,11.0
2026-03-06,2026-03-06 04:52:00,1772772720000,12.0
2026-03-06,2026-03-06 04:54:00,1772772840000,13.0
2026-03-06,2026-03-06 04:56:00,1772772960000,11.0
2026-03-06,2026-03-06 04:58:00,1772773080000,12.0
2026-03-06,2026-03-06 05:00:00,1772773200000,12.0
2026-03-06,2026-03-06 05:02:00,1772773320000,13.0
2026-03-06,2026-03-06 05:04:00,1772773440000,13.0
2026-03-06,2026-03-06 05:06:00,1772773560000,12.0
2026-03-06,2026-03-06 05:08:00,1772773680000,13.0
2026-03-06,2026-03-06 05:10:00,1772773800000,13.0
2026-03-06,2026-03-06 05:12:00,1772773920000,12.0
2026-03-06,2026-03-06 05:14:00,1772774040000,14.0
2026-03-06,2026-03-06 05:16:00,1772774160000,12.0
2026-03-06,2026-03-06 05:18:00,1772774280000,12.0
2026-03-06,2026-03-06 05:20:00,1772774400000,12.0
2026-03-06,2026-03-06 05:22:00,1772774520000,12.0
2026-03-06,2026-03-06 05:24:00,1772774640000,12.0
2026-03-06,2026-03-06 05:26:00,1772774760000,11.0
2026-03-06,2026-03-06 05:28:00,1772774880000,13.0
2026-03-06,2026-03-06 05:30:00,1772775000000,11.0
2026-03-06,2026-03-06 05:32:00,1772775120000,12.0
2026-03-06,2026-03-06 05:34:00,1772775240000,13.0
2026-03-06,2026-03-06 05:36:00,1772775360000,11.0
2026-03-06,2026-03-06 05:38:00,1772775480000,12.0
2026-03-06,2026-03-06 05:40:00,1772775600000,12.0
2026-03-06,2026-03-06 05:42:00,1772775720000,13.0
2026-03-06,2026-03-06 05:44:00,1772775840000,12.0
2026-03-06,2026-03-06 05:46:00,1772775960000,14.0
2026-03-06,2026-03-06 05:48:00,1772776080000,13.0
2026-03-06,2026-03-06 05:50:00,1772776200000,13.0
2026-03-06,2026-03-06 05:52:00,1772776320000,12.0
2026-03-06,2026-03-06 05:54:00,1772776440000,14.0
2026-03-06,2026-03-06 05:56:00,1772776560000,13.0
2026-03-06,2026-03-06 05:58:00,1772776680000,14.0
2026-03-06,2026-03-06 06:00:00,1772776800000,13.0
2026-03-06,2026-03-06 06:02:00,1772776920000,13.0
2026-03-06,2026-03-06 06:04:00,1772777040000,16.0
2026-03-06,2026-03-06 06:06:00,1772777160000,12.0
2026-03-06,2026-03-06 06:08:00,1772777280000,11.0
2026-03-06,2026-03-06 06:10:00,1772777400000,12.0
2026-03-06,2026-03-06 06:12:00,1772777520000,13.0
2026-03-06,2026-03-06 06:14:00,1772777640000,12.0
2026-03-06,2026-03-06 06:16:00,1772777760000,12.0
2026-03-06,2026-03-06 06:18:00,1772777880000,12.0
2026-03-06,2026-03-06 06:20:00,1772778000000,13.0
2026-03-06,2026-03-06 06:22:00,1772778120000,11.0
2026-03-06,2026-03-06 06:24:00,1772778240000,12.0
2026-03-06,2026-03-06 06:26:00,1772778360000,12.0
2026-03-06,2026-03-06 06:28:00,1772778480000,14.0
2026-03-06,2026-03-06 06:30:00,1772778600000,14.0
2026-03-06,2026-03-06 06:32:00,1772778720000,16.0
2026-03-06,2026-03-06 06:34:00,1772778840000,13.0
2026-03-06,2026-03-06 06:36:00,1772778960000,14.0
2026-03-06,2026-03-06 06:38:00,1772779080000,12.0
2026-03-06,2026-03-06 06:40:00,1772779200000,13.0
2026-03-06,2026-03-06 06:42:00,1772779320000,13.0
2026-03-06,2026-03-06 06:44:00,1772779440000,12.0
2026-03-06,2026-03-06 06:46:00,1772779560000,11.0
2026-03-06,2026-03-06 06:48:00,1772779680000,12.0
2026-03-06,2026-03-06 06:50:00,1772779800000,14.0
2026-03-06,2026-03-06 06:52:00,1772779920000,14.0
2026-03-06,2026-03-06 06:54:00,1772780040000,12.0
2026-03-06,2026-03-06 06:56:00,1772780160000,13.0
2026-03-06,2026-03-06 06:58:00,1772780280000,13.0
2026-03-06,2026-03-06 07:00:00,1772780400000,13.0
2026-03-06,2026-03-06 07:02:00,1772780520000,13.0
2026-03-06,2026-03-06 07:04:00,1772780640000,12.0
2026-03-06,2026-03-06 07:06:00,1772780760000,14.0
2026-03-06,2026-03-06 07:08:00,1772780880000,13.0
2026-03-06,2026-03-06 07:10:00,1772781000000,13.0
2026-03-06,2026-03-06 07:12:00,1772781120000,13.0
2026-03-06,2026-03-06 07:14:00,1772781240000,12.0
2026-03-06,2026-03-06 07:16:00,1772781360000,13.0
2026-03-06,2026-03-06 07:18:00,1772781480000,12.0
2026-03-06,2026-03-06 07:20:00,1772781600000,11.0
2026-03-06,2026-03-06 07:22:00,1772781720000,12.0
2026-03-06,2026-03-06 07:24:00,1772781840000,13.0
2026-03-06,2026-03-06 07:26:00,1772781960000,10.0
2026-03-06,2026-03-06 07:28:00,1772782080000,9.0
2026-03-06,2026-03-06 07:30:00,1772782200000,11.0
2026-03-06,2026-03-06 07:32:00,1772782320000,11.0
2026-03-06,2026-03-06 07:34:00,1772782440000,11.0
2026-03-06,2026-03-06 07:36:00,1772782560000,13.0
2026-03-06,2026-03-06 07:38:00,1772782680000,13.0
2026-03-06,2026-03-06 07:40:00,1772782800000,12.0
2026-03-06,2026-03-06 07:42:00,1772782920000,13.0
2026-03-06,2026-03-06 07:44:00,1772783040000,12.0
2026-03-06,2026-03-06 07:46:00,1772783160000,9.0
2026-03-06,2026-03-06 07:48:00,1772783280000,13.0
2026-03-06,2026-03-06 07:50:00,1772783400000,14.0
2026-03-06,2026-03-06 07:52:00,1772783520000,14.0
2026-03-06,2026-03-06 07:54:00,1772783640000,12.0
2026-03-06,2026-03-06 07:56:00,1772783760000,10.0
2026-03-06,2026-03-06 07:58:00,1772783880000,10.0
2026-03-06,2026-03-06 08:00:00,1772784000000,12.0
2026-03-06,2026-03-06 08:02:00,1772784120000,11.0
2026-03-06,2026-03-06 08:04:00,1772784240000,11.0
2026-03-06,2026-03-06 08:06:00,1772784360000,11.0
2026-03-07,2026-03-07 00:44:03,1772844243000,14.0
2026-03-07,2026-03-07 00:46:00,1772844360000,12.0
2026-03-07,2026-03-07 00:48:00,1772844480000,13.0
2026-03-07,2026-03-07 00:50:00,1772844600000,14.0
2026-03-07,2026-03-07 00:52:00,1772844720000,15.0
2026-03-07,2026-03-07 00:54:00,1772844840000,14.0
2026-03-07,2026-03-07 00:56:00,1772844960000,14.0
2026-03-07,2026-03-07 00:58:00,1772845080000,11.0
2026-03-07,2026-03-07 01:00:00,1772845200000,10.0
2026-03-07,2026-03-07 01:02:00,1772845320000,11.0
2026-03-07,2026-03-07 01:04:00,1772845440000,12.0
2026-03-07,2026-03-07 01:06:00,1772845560000,12.0
2026-03-07,2026-03-07 01:08:00,1772845680000,10.0
2026-03-07,2026-03-07 01:10:00,1772845800000,11.0
2026-03-07,2026-03-07 01:12:00,1772845920000,12.0
2026-03-07,2026-03-07 01:14:00,1772846040000,12.0
2026-03-07,2026-03-07 01:16:00,1772846160000,12.0
2026-03-07,2026-03-07 01:18:00,1772846280000,14.0
2026-03-07,2026-03-07 01:20:00,1772846400000,12.0
2026-03-07,2026-03-07 01:22:00,1772846520000,12.0
2026-03-07,2026-03-07 01:24:00,1772846640000,14.0
2026-03-07,2026-03-07 01:26:00,1772846760000,12.0
2026-03-07,2026-03-07 01:28:00,1772846880000,9.0
2026-03-07,2026-03-07 01:30:00,1772847000000,13.0
2026-03-07,2026-03-07 01:32:00,1772847120000,12.0
2026-03-07,2026-03-07 01:34:00,1772847240000,9.0
2026-03-07,2026-03-07 01:36:00,1772847360000,14.0
2026-03-07,2026-03-07 01:38:00,1772847480000,11.0
2026-03-07,2026-03-07 01:40:00,1772847600000,11.0
2026-03-07,2026-03-07 01:42:00,1772847720000,11.0
2026-03-07,2026-03-07 01:44:00,1772847840000,-2.0
2026-03-07,2026-03-07 01:46:00,1772847960000,-2.0
2026-03-07,2026-03-07 01:48:00,1772848080000,-2.0
2026-03-07,2026-03-07 01:50:00,1772848200000,-2.0
2026-03-07,2026-03-07 01:52:00,1772848320000,-2.0
2026-03-07,2026-03-07 01:54:00,1772848440000,-2.0
2026-03-07,2026-03-07 01:56:00,1772848560000,-2.0
2026-03-07,2026-03-07 01:58:00,1772848680000,-2.0
2026-03-07,2026-03-07 02:00:00,1772848800000,-2.0
2026-03-07,2026-03-07 02:02:00,1772848920000,-2.0
2026-03-07,2026-03-07 02:04:00,1772849040000,-2.0
2026-03-07,2026-03-07 02:06:00,1772849160000,-2.0
2026-03-07,2026-03-07 02:08:00,1772849280000,-2.0
2026-03-07,2026-03-07 02:10:00,1772849400000,-2.0
2026-03-07,2026-03-07 02:12:00,1772849520000,12.0
2026-03-07,2026-03-07 02:14:00,1772849640000,12.0
2026-03-07,2026-03-07 02:16:00,1772849760000,15.0
2026-03-07,2026-03-07 02:18:00,1772849880000,14.0
2026-03-07,2026-03-07 02:20:00,1772850000000,10.0
2026-03-07,2026-03-07 02:22:00,1772850120000,11.0
2026-03-07,2026-03-07 02:24:00,1772850240000,14.0
2026-03-07,2026-03-07 02:26:00,1772850360000,17.0
2026-03-07,2026-03-07 02:28:00,1772850480000,16.0
2026-03-07,2026-03-07 02:30:00,1772850600000,12.0
2026-03-07,2026-03-07 02:32:00,1772850720000,10.0
2026-03-07,2026-03-07 02:34:00,1772850840000,12.0
2026-03-07,2026-03-07 02:36:00,1772850960000,13.0
2026-03-07,2026-03-07 02:38:00,1772851080000,14.0
2026-03-07,2026-03-07 02:40:00,1772851200000,15.0
2026-03-07,2026-03-07 02:42:00,1772851320000,17.0
2026-03-07,2026-03-07 02:44:00,1772851440000,15.0
2026-03-07,2026-03-07 02:46:00,1772851560000,15.0
2026-03-07,2026-03-07 02:48:00,1772851680000,13.0
2026-03-07,2026-03-07 02:50:00,1772851800000,13.0
2026-03-07,2026-03-07 02:52:00,1772851920000,13.0
2026-03-07,2026-03-07 02:54:00,1772852040000,15.0
2026-03-07,2026-03-07 02:56:00,1772852160000,15.0
2026-03-07,2026-03-07 02:58:00,1772852280000,15.0
2026-03-07,2026-03-07 03:00:00,1772852400000,17.0
2026-03-07,2026-03-07 03:02:00,1772852520000,13.0
2026-03-07,2026-03-07 03:04:00,1772852640000,14.0
2026-03-07,2026-03-07 03:06:00,1772852760000,11.0
2026-03-07,2026-03-07 03:08:00,1772852880000,13.0
2026-03-07,2026-03-07 03:10:00,1772853000000,14.0
2026-03-07,2026-03-07 03:12:00,1772853120000,14.0
2026-03-07,2026-03-07 03:14:00,1772853240000,13.0
2026-03-07,2026-03-07 03:16:00,1772853360000,14.0
2026-03-07,2026-03-07 03:18:00,1772853480000,14.0
2026-03-07,2026-03-07 03:20:00,1772853600000,14.0
2026-03-07,2026-03-07 03:22:00,1772853720000,14.0
2026-03-07,2026-03-07 03:24:00,1772853840000,15.0
2026-03-07,2026-03-07 03:26:00,1772853960000,15.0
2026-03-07,2026-03-07 03:28:00,1772854080000,14.0
2026-03-07,2026-03-07 03:30:00,1772854200000,13.0
2026-03-07,2026-03-07 03:32:00,1772854320000,17.0
2026-03-07,2026-03-07 03:34:00,1772854440000,12.0
2026-03-07,2026-03-07 03:36:00,1772854560000,12.0
2026-03-07,2026-03-07 03:38:00,1772854680000,13.0
2026-03-07,2026-03-07 03:40:00,1772854800000,13.0
2026-03-07,2026-03-07 03:42:00,1772854920000,11.0
2026-03-07,2026-03-07 03:44:00,1772855040000,12.0
2026-03-07,2026-03-07 03:46:00,1772855160000,12.0
2026-03-07,2026-03-07 03:48:00,1772855280000,12.0
2026-03-07,2026-03-07 03:50:00,1772855400000,12.0
2026-03-07,2026-03-07 03:52:00,1772855520000,12.0
2026-03-07,2026-03-07 03:54:00,1772855640000,12.0
2026-03-07,2026-03-07 03:56:00,1772855760000,12.0
2026-03-07,2026-03-07 03:58:00,1772855880000,11.0
2026-03-07,2026-03-07 04:00:00,1772856000000,12.0
2026-03-07,2026-03-07 04:02:00,1772856120000,12.0
2026-03-07,2026-03-07 04:04:00,1772856240000,9.0
2026-03-07,2026-03-07 04:06:00,1772856360000,12.0
2026-03-07,2026-03-07 04:08:00,1772856480000,13.0
2026-03-07,2026-03-07 04:10:00,1772856600000,12.0
2026-03-07,2026-03-07 04:12:00,1772856720000,13.0
2026-03-07,2026-03-07 04:14:00,1772856840000,14.0
2026-03-07,2026-03-07 04:16:00,1772856960000,14.0
2026-03-07,2026-03-07 04:18:00,1772857080000,10.0
2026-03-07,2026-03-07 04:20:00,1772857200000,10.0
2026-03-07,2026-03-07 04:22:00,1772857320000,11.0
2026-03-07,2026-03-07 04:24:00,1772857440000,12.0
2026-03-07,2026-03-07 04:26:00,1772857560000,13.0
2026-03-07,2026-03-07 04:28:00,1772857680000,12.0
2026-03-07,2026-03-07 04:30:00,1772857800000,12.0
2026-03-07,2026-03-07 04:32:00,1772857920000,12.0
2026-03-07,2026-03-07 04:34:00,1772858040000,10.0
2026-03-07,2026-03-07 04:36:00,1772858160000,10.0
2026-03-07,2026-03-07 04:38:00,1772858280000,12.0
2026-03-07,2026-03-07 04:40:00,1772858400000,12.0
2026-03-07,2026-03-07 04:42:00,1772858520000,11.0
2026-03-07,2026-03-07 04:44:00,1772858640000,12.0
2026-03-07,2026-03-07 04:46:00,1772858760000,12.0
2026-03-07,2026-03-07 04:48:00,1772858880000,12.0
2026-03-07,2026-03-07 04:50:00,1772859000000,11.0
2026-03-07,2026-03-07 04:52:00,1772859120000,11.0
2026-03-07,2026-03-07 04:54:00,1772859240000,11.0
2026-03-07,2026-03-07 04:56:00,1772859360000,11.0
2026-03-07,2026-03-07 04:58:00,1772859480000,12.0
2026-03-07,2026-03-07 05:00:00,1772859600000,11.0
2026-03-07,2026-03-07 05:02:00,1772859720000,12.0
2026-03-07,2026-03-07 05:04:00,1772859840000,12.0
2026-03-07,2026-03-07 05:06:00,1772859960000,13.0
2026-03-07,2026-03-07 05:08:00,1772860080000,13.0
2026-03-07,2026-03-07 05:10:00,1772860200000,13.0
2026-03-07,2026-03-07 05:12:00,1772860320000,13.0
2026-03-07,2026-03-07 05:14:00,1772860440000,13.0
2026-03-07,2026-03-07 05:16:00,1772860560000,14.0
2026-03-07,2026-03-07 05:18:00,1772860680000,13.0
2026-03-07,2026-03-07 05:20:00,1772860800000,14.0
2026-03-07,2026-03-07 05:22:00,1772860920000,14.0
2026-03-07,2026-03-07 05:24:00,1772861040000,14.0
2026-03-07,2026-03-07 05:26:00,1772861160000,14.0
2026-03-07,2026-03-07 05:28:00,1772861280000,12.0
2026-03-07,2026-03-07 05:30:00,1772861400000,13.0
2026-03-07,2026-03-07 05:32:00,1772861520000,11.0
2026-03-07,2026-03-07 05:34:00,1772861640000,11.0
2026-03-07,2026-03-07 05:36:00,1772861760000,12.0
2026-03-07,2026-03-07 05:38:00,1772861880000,13.0
2026-03-07,2026-03-07 05:40:00,1772862000000,11.0
2026-03-07,2026-03-07 05:42:00,1772862120000,17.0
2026-03-07,2026-03-07 05:44:00,1772862240000,13.0
2026-03-07,2026-03-07 05:46:00,1772862360000,16.0
2026-03-07,2026-03-07 05:48:00,1772862480000,17.0
2026-03-07,2026-03-07 05:50:00,1772862600000,15.0
2026-03-07,2026-03-07 05:52:00,1772862720000,12.0
2026-03-07,2026-03-07 05:54:00,1772862840000,11.0
2026-03-07,2026-03-07 05:56:00,1772862960000,13.0
2026-03-07,2026-03-07 05:58:00,1772863080000,13.0
2026-03-07,2026-03-07 06:00:00,1772863200000,12.0
2026-03-07,2026-03-07 06:02:00,1772863320000,13.0
2026-03-07,2026-03-07 06:04:00,1772863440000,12.0
2026-03-07,2026-03-07 06:06:00,1772863560000,12.0
2026-03-07,2026-03-07 06:08:00,1772863680000,13.0
2026-03-07,2026-03-07 06:10:00,1772863800000,12.0
2026-03-07,2026-03-07 06:12:00,1772863920000,12.0
2026-03-07,2026-03-07 06:14:00,1772864040000,12.0
2026-03-07,2026-03-07 06:16:00,1772864160000,11.0
2026-03-07,2026-03-07 06:18:00,1772864280000,12.0
2026-03-07,2026-03-07 06:20:00,1772864400000,12.0
2026-03-07,2026-03-07 06:22:00,1772864520000,12.0
2026-03-07,2026-03-07 06:24:00,1772864640000,12.0
2026-03-07,2026-03-07 06:26:00,1772864760000,12.0
2026-03-07,2026-03-07 06:28:00,1772864880000,13.0
2026-03-07,2026-03-07 06:30:00,1772865000000,12.0
2026-03-07,2026-03-07 06:32:00,1772865120000,12.0
2026-03-07,2026-03-07 06:34:00,1772865240000,13.0
2026-03-07,2026-03-07 06:36:00,1772865360000,13.0
2026-03-07,2026-03-07 06:38:00,1772865480000,13.0
2026-03-07,2026-03-07 06:40:00,1772865600000,11.0
2026-03-07,2026-03-07 06:42:00,1772865720000,13.0
2026-03-07,2026-03-07 06:44:00,1772865840000,11.0
2026-03-07,2026-03-07 06:46:00,1772865960000,12.0
2026-03-07,2026-03-07 06:48:00,1772866080000,11.0
2026-03-07,2026-03-07 06:50:00,1772866200000,11.0
2026-03-07,2026-03-07 06:52:00,1772866320000,12.0
2026-03-07,2026-03-07 06:54:00,1772866440000,14.0
