date,timestamp,timestamp_ms,status,body_battery_level
2026-03-01,2026-03-01 20:27:00,1772396820000,MODELED,18
2026-03-01,2026-03-01 20:30:00,1772397000000,MODELED,18
2026-03-01,2026-03-01 20:33:00,1772397180000,MODELED,18
2026-03-01,2026-03-01 20:36:00,1772397360000,MODELED,18
2026-03-01,2026-03-01 20:39:00,1772397540000,MODELED,18
2026-03-01,2026-03-01 20:42:00,1772397720000,MODELED,18
2026-03-01,2026-03-01 20:45:00,1772397900000,MODELED,18
2026-03-01,2026-03-01 20:48:00,1772398080000,MODELED,17
2026-03-01,2026-03-01 20:51:00,1772398260000,MODELED,17
2026-03-01,2026-03-01 20:54:00,1772398440000,MODELED,17
2026-03-01,2026-03-01 20:57:00,1772398620000,MODELED,17
2026-03-01,2026-03-01 21:00:00,1772398800000,MODELED,17
2026-03-01,2026-03-01 21:03:00,1772398980000,MODELED,16
2026-03-01,2026-03-01 21:06:00,1772399160000,MODELED,16
2026-03-01,2026-03-01 21:09:00,1772399340000,MODELED,16
2026-03-01,2026-03-01 21:12:00,1772399520000,MODELED,16
2026-03-01,2026-03-01 21:15:00,1772399700000,MODELED,16
2026-03-01,2026-03-01 21:18:00,1772399880000,MODELED,16
2026-03-01,2026-03-01 21:21:00,1772400060000,MODELED,16
2026-03-01,2026-03-01 21:24:00,1772400240000,MODELED,16
2026-03-01,2026-03-01 21:27:00,1772400420000,MODELED,16
2026-03-01,2026-03-01 21:30:00,1772400600000,MODELED,16
2026-03-01,2026-03-01 21:33:00,1772400780000,MODELED,16
2026-03-01,2026-03-01 21:36:00,1772400960000,MODELED,16
2026-03-01,2026-03-01 21:39:00,1772401140000,MODELED,16
2026-03-01,2026-03-01 21:42:00,1772401320000,MODELED,15
2026-03-01,2026-03-01 21:45:00,1772401500000,MODELED,15
2026-03-01,2026-03-01 21:48:00,1772401680000,MODELED,15
2026-03-01,2026-03-01 21:51:00,1772401860000,MODELED,15
2026-03-01,2026-03-01 21:54:00,1772402040000,MODELED,15
2026-03-01,2026-03-01 21:57:00,1772402220000,MODELED,14
2026-03-01,2026-03-01 22:00:00,1772402400000,MODELED,14
2026-03-01,2026-03-01 22:03:00,1772402580000,MODELED,14
2026-03-01,2026-03-01 22:06:00,1772402760000,MODELED,14
2026-03-01,2026-03-01 22:09:00,1772402940000,MODELED,14
2026-03-01,2026-03-01 22:12:00,1772403120000,MODELED,14
2026-03-01,2026-03-01 22:15:00,1772403300000,MODELED,14
2026-03-01,2026-03-01 22:18:00,1772403480000,MODELED,14
2026-03-01,2026-03-01 22:21:00,1772403660000,MODELED,14
2026-03-01,2026-03-01 22:24:00,1772403840000,MODELED,13
2026-03-01,2026-03-01 22:27:00,1772404020000,MODELED,13
2026-03-01,2026-03-01 22:30:00,1772404200000,MODELED,13
2026-03-01,2026-03-01 22:33:00,1772404380000,MEASURED,13
2026-03-01,2026-03-01 22:36:00,1772404560000,MEASURED,13
2026-03-01,2026-03-01 22:39:00,1772404740000,MEASURED,13
2026-03-01,2026-03-01 22:42:00,1772404920000,MEASURED,13
2026-03-01,2026-03-01 22:45:00,1772405100000,MEASURED,13
2026-03-01,2026-03-01 22:48:00,1772405280000,MEASURED,13
2026-03-01,2026-03-01 22:51:00,1772405460000,MEASURED,13
2026-03-01,2026-03-01 22:54:00,1772405640000,MEASURED,13
2026-03-01,2026-03-01 22:57:00,1772405820000,MEASURED,13
2026-03-01,2026-03-01 23:00:00,1772406000000,MEASURED,13
2026-03-01,2026-03-01 23:03:00,1772406180000,MEASURED,13
2026-03-01,2026-03-01 23:06:00,1772406360000,MEASURED,13
2026-03-01,2026-03-01 23:09:00,1772406540000,MEASURED,13
2026-03-01,2026-03-01 23:12:00,1772406720000,MEASURED,13
2026-03-01,2026-03-01 23:15:00,1772406900000,MEASURED,13
2026-03-01,2026-03-01 23:18:00,1772407080000,MEASURED,13
2026-03-01,2026-03-01 23:21:00,1772407260000,MEASURED,15
2026-03-01,2026-03-01 23:24:00,1772407440000,MEASURED,15
2026-03-01,2026-03-01 23:27:00,1772407620000,MEASURED,15
2026-03-01,2026-03-01 23:30:00,1772407800000,MEASURED,15
2026-03-01,2026-03-01 23:33:00,1772407980000,MEASURED,15
2026-03-01,2026-03-01 23:36:00,1772408160000,MEASURED,16
2026-03-01,2026-03-01 23:39:00,1772408340000,MEASURED,16
2026-03-01,2026-03-01 23:42:00,1772408520000,MEASURED,16
2026-03-01,2026-03-01 23:45:00,1772408700000,MEASURED,16
2026-03-01,2026-03-01 23:48:00,1772408880000,MEASURED,16
2026-03-01,2026-03-01 23:51:00,1772409060000,MEASURED,17
2026-03-01,2026-03-01 23:54:00,1772409240000,MEASURED,17
2026-03-01,2026-03-01 23:57:00,1772409420000,MEASURED,17
2026-03-02,2026-03-02 00:00:00,1772409600000,MEASURED,17
2026-03-02,2026-03-02 00:03:00,1772409780000,MEASURED,17
2026-03-02,2026-03-02 00:06:00,1772409960000,MEASURED,17
2026-03-02,2026-03-02 00:09:00,1772410140000,MEASURED,18
2026-03-02,2026-03-02 00:12:00,1772410320000,MEASURED,18
2026-03-02,2026-03-02 00:15:00,1772410500000,MEASURED,18
2026-03-02,2026-03-02 00:18:00,1772410680000,MEASURED,19
2026-03-02,2026-03-02 00:21:00,1772410860000,MEASURED,19
2026-03-02,2026-03-02 00:24:00,1772411040000,MEASURED,19
2026-03-02,2026-03-02 00:27:00,1772411220000,MEASURED,19
2026-03-02,2026-03-02 00:30:00,1772411400000,MEASURED,19
2026-03-02,2026-03-02 00:33:00,1772411580000,MEASURED,19
2026-03-02,2026-03-02 00:36:00,1772411760000,MEASURED,20
2026-03-02,2026-03-02 00:39:00,1772411940000,MEASURED,20
2026-03-02,2026-03-02 00:42:00,1772412120000,MEASURED,21
2026-03-02,2026-03-02 00:45:00,1772412300000,MEASURED,21
2026-03-02,2026-03-02 00:48:00,1772412480000,MEASURED,22
2026-03-02,2026-03-02 00:51:00,1772412660000,MEASURED,22
2026-03-02,2026-03-02 00:54:00,1772412840000,MEASURED,23
2026-03-02,2026-03-02 00:57:00,1772413020000,MEASURED,24
2026-03-02,2026-03-02 01:00:00,1772413200000,MEASURED,24
2026-03-02,2026-03-02 01:03:00,1772413380000,MEASURED,25
2026-03-02,2026-03-02 01:06:00,1772413560000,MEASURED,26
2026-03-02,2026-03-02 01:09:00,1772413740000,MEASURED,27
2026-03-02,2026-03-02 01:12:00,1772413920000,MEASURED,27
2026-03-02,2026-03-02 01:15:00,1772414100000,MEASURED,28
2026-03-02,2026-03-02 01:18:00,1772414280000,MEASURED,29
2026-03-02,2026-03-02 01:21:00,1772414460000,MEASURED,29
2026-03-02,2026-03-02 01:24:00,1772414640000,MEASURED,30
2026-03-02,2026-03-02 01:27:00,1772414820000,MEASURED,30
2026-03-02,2026-03-02 01:30:00,1772415000000,MEASURED,31
2026-03-02,2026-03-02 01:33:00,1772415180000,MEASURED,32
2026-03-02,2026-03-02 01:36:00,1772415360000,MEASURED,33
2026-03-02,2026-03-02 01:39:00,1772415540000,MEASURED,34
2026-03-02,2026-03-02 01:42:00,1772415720000,MEASURED,34
2026-03-02,2026-03-02 01:45:00,1772415900000,MEASURED,35
2026-03-02,2026-03-02 01:48:00,1772416080000,MEASURED,36
2026-03-02,2026-03-02 01:51:00,1772416260000,MEASURED,37
2026-03-02,2026-03-02 01:54:00,1772416440000,MEASURED,37
2026-03-02,2026-03-02 01:57:00,1772416620000,MEASURED,38
2026-03-02,2026-03-02 02:00:00,1772416800000,MEASURED,39
2026-03-02,2026-03-02 02:03:00,1772416980000,MEASURED,39
2026-03-02,2026-03-02 02:06:00,1772417160000,MEASURED,39
2026-03-02,2026-03-02 02:09:00,1772417340000,MEASURED,40
2026-03-02,2026-03-02 02:12:00,1772417520000,MEASURED,40
2026-03-02,2026-03-02 02:15:00,1772417700000,MEASURED,41
2026-03-02,2026-03-02 02:18:00,1772417880000,MEASURED,42
2026-03-02,2026-03-02 02:21:00,1772418060000,MEASURED,43
2026-03-02,2026-03-02 02:24:00,1772418240000,MEASURED,43
2026-03-02,2026-03-02 02:27:00,1772418420000,MEASURED,43
2026-03-02,2026-03-02 02:30:00,1772418600000,MEASURED,44
2026-03-02,2026-03-02 02:33:00,1772418780000,MEASURED,46
2026-03-02,2026-03-02 02:36:00,1772418960000,MEASURED,46
2026-03-02,2026-03-02 02:39:00,1772419140000,MEASURED,47
2026-03-02,2026-03-02 02:42:00,1772419320000,MEASURED,48
2026-03-02,2026-03-02 02:45:00,1772419500000,MEASURED,49
2026-03-02,2026-03-02 02:48:00,1772419680000,MEASURED,49
2026-03-02,2026-03-02 02:51:00,1772419860000,MEASURED,50
2026-03-02,2026-03-02 02:54:00,1772420040000,MEASURED,50
2026-03-02,2026-03-02 02:57:00,1772420220000,MEASURED,51
2026-03-02,2026-03-02 03:00:00,1772420400000,MEASURED,52
2026-03-02,2026-03-02 03:03:00,1772420580000,MEASURED,53
2026-03-02,2026-03-02 03:06:00,1772420760000,MEASURED,53
2026-03-02,2026-03-02 03:09:00,1772420940000,MEASURED,55
2026-03-02,2026-03-02 03:12:00,1772421120000,MEASURED,56
2026-03-02,2026-03-02 03:15:00,1772421300000,MEASURED,56
2026-03-02,2026-03-02 03:18:00,1772421480000,MEASURED,57
2026-03-02,2026-03-02 03:21:00,1772421660000,MEASURED,58
2026-03-02,2026-03-02 03:24:00,1772421840000,MEASURED,58
2026-03-02,2026-03-02 03:27:00,1772422020000,MEASURED,59
2026-03-02,2026-03-02 03:30:00,1772422200000,MEASURED,60
2026-03-02,2026-03-02 03:33:00,1772422380000,MEASURED,61
2026-03-02,2026-03-02 03:36:00,1772422560000,MEASURED,62
2026-03-02,2026-03-02 03:39:00,1772422740000,MEASURED,62
2026-03-02,2026-03-02 03:42:00,1772422920000,MEASURED,62
2026-03-02,2026-03-02 03:45:00,1772423100000,MEASURED,63
2026-03-02,2026-03-02 03:48:00,1772423280000,MEASURED,63
2026-03-02,2026-03-02 03:51:00,1772423460000,MEASURED,65
2026-03-02,2026-03-02 03:54:00,1772423640000,MEASURED,65
2026-03-02,2026-03-02 03:57:00,1772423820000,MEASURED,65
2026-03-02,2026-03-02 04:00:00,1772424000000,MEASURED,66
2026-03-02,2026-03-02 04:03:00,1772424180000,MEASURED,66
2026-03-02,2026-03-02 04:06:00,1772424360000,MEASURED,67
2026-03-02,2026-03-02 04:09:00,1772424540000,MEASURED,68
2026-03-02,2026-03-02 04:12:00,1772424720000,MEASURED,68
2026-03-02,2026-03-02 04:15:00,1772424900000,MEASURED,69
2026-03-02,2026-03-02 04:18:00,1772425080000,MEASURED,69
2026-03-02,2026-03-02 04:21:00,1772425260000,MEASURED,70
2026-03-02,2026-03-02 04:24:00,1772425440000,MEASURED,71
2026-03-02,2026-03-02 04:27:00,1772425620000,MEASURED,71
2026-03-02,2026-03-02 04:30:00,1772425800000,MEASURED,71
2026-03-02,2026-03-02 04:33:00,1772425980000,MEASURED,71
2026-03-02,2026-03-02 04:36:00,1772426160000,MEASURED,71
2026-03-02,2026-03-02 04:39:00,1772426340000,MEASURED,71
2026-03-02,2026-03-02 04:42:00,1772426520000,MEASURED,71
2026-03-02,2026-03-02 04:45:00,1772426700000,MEASURED,72
2026-03-02,2026-03-02 04:48:00,1772426880000,MEASURED,73
2026-03-02,2026-03-02 04:51:00,1772427060000,MEASURED,73
2026-03-02,2026-03-02 04:54:00,1772427240000,MEASURED,74
2026-03-02,2026-03-02 04:57:00,1772427420000,MEASURED,74
2026-03-02,2026-03-02 05:00:00,1772427600000,MEASURED,74
2026-03-02,2026-03-02 05:03:00,1772427780000,MEASURED,76
2026-03-02,2026-03-02 05:06:00,1772427960000,MEASURED,76
2026-03-02,2026-03-02 05:09:00,1772428140000,MEASURED,76
2026-03-02,2026-03-02 05:12:00,1772428320000,MEASURED,77
2026-03-02,2026-03-02 05:15:00,1772428500000,MEASURED,77
2026-03-02,2026-03-02 05:18:00,1772428680000,MEASURED,77
2026-03-02,2026-03-02 05:21:00,1772428860000,MEASURED,78
2026-03-02,2026-03-02 05:24:00,1772429040000,MEASURED,78
2026-03-02,2026-03-02 05:27:00,1772429220000,MEASURED,79
2026-03-02,2026-03-02 05:30:00,1772429400000,MEASURED,79
2026-03-02,2026-03-02 05:33:00,1772429580000,MEASURED,79
2026-03-02,2026-03-02 05:36:00,1772429760000,MEASURED,79
2026-03-02,2026-03-02 05:39:00,1772429940000,MEASURED,80
2026-03-02,2026-03-02 05:42:00,1772430120000,MEASURED,80
2026-03-02,2026-03-02 05:45:00,1772430300000,MEASURED,81
2026-03-02,2026-03-02 05:48:00,1772430480000,MEASURED,82
2026-03-02,2026-03-02 05:51:00,1772430660000,MEASURED,82
2026-03-02,2026-03-02 05:54:00,1772430840000,MEASURED,83
2026-03-02,2026-03-02 05:57:00,1772431020000,MEASURED,83
2026-03-02,2026-03-02 06:00:00,1772431200000,MEASURED,84
2026-03-02,2026-03-02 06:03:00,1772431380000,MEASURED,84
2026-03-02,2026-03-02 06:06:00,1772431560000,MEASURED,85
2026-03-02,2026-03-02 06:09:00,1772431740000,MEASURED,85
2026-03-02,2026-03-02 06:12:00,1772431920000,MEASURED,85
2026-03-02,2026-03-02 06:15:00,1772432100000,MEASURED,85
2026-03-02,2026-03-02 06:18:00,1772432280000,MEASURED,86
2026-03-02,2026-03-02 06:21:00,1772432460000,MEASURED,87
2026-03-02,2026-03-02 06:24:00,1772432640000,MEASURED,87
2026-03-02,2026-03-02 06:27:00,1772432820000,MEASURED,87
2026-03-02,2026-03-02 06:30:00,1772433000000,MEASURED,89
2026-03-02,2026-03-02 06:33:00,1772433180000,MEASURED,89
2026-03-02,2026-03-02 06:36:00,1772433360000,MEASURED,89
2026-03-02,2026-03-02 06:39:00,1772433540000,MEASURED,89
2026-03-02,2026-03-02 06:42:00,1772433720000,MEASURED,89
2026-03-02,2026-03-02 06:45:00,1772433900000,MEASURED,88
2026-03-02,2026-03-02 06:48:00,1772434080000,MODELED,88
2026-03-02,2026-03-02 06:51:00,1772434260000,MODELED,87
2026-03-02,2026-03-02 06:54:00,1772434440000,MODELED,87
2026-03-02,2026-03-02 06:57:00,1772434620000,MODELED,87
2026-03-02,2026-03-02 07:00:00,1772434800000,MEASURED,87
2026-03-02,2026-03-02 07:03:00,1772434980000,MEASURED,86
2026-03-02,2026-03-02 07:06:00,1772435160000,MEASURED,85
2026-03-02,2026-03-02 07:09:00,1772435340000,MEASURED,85
2026-03-02,2026-03-02 07:12:00,1772435520000,MEASURED,85
2026-03-02,2026-03-02 07:15:00,1772435700000,MEASURED,85
2026-03-02,2026-03-02 07:18:00,1772435880000,MEASURED,85
2026-03-02,2026-03-02 07:21:00,1772436060000,MEASURED,85
2026-03-02,2026-03-02 07:24:00,1772436240000,MEASURED,85
2026-03-02,2026-03-02 07:27:00,1772436420000,MEASURED,84
2026-03-02,2026-03-02 07:30:00,1772436600000,MEASURED,84
2026-03-02,2026-03-02 07:33:00,1772436780000,MEASURED,84
2026-03-02,2026-03-02 07:36:00,1772436960000,MEASURED,84
2026-03-02,2026-03-02 07:39:00,1772437140000,MEASURED,84
2026-03-02,2026-03-02 07:42:00,1772437320000,MEASURED,83
2026-03-02,2026-03-02 07:45:00,1772437500000,MEASURED,83
2026-03-02,2026-03-02 07:48:00,1772437680000,MEASURED,83
2026-03-02,2026-03-02 07:51:00,1772437860000,MEASURED,83
2026-03-02,2026-03-02 07:54:00,1772438040000,MEASURED,83
2026-03-02,2026-03-02 07:57:00,1772438220000,MEASURED,82
2026-03-02,2026-03-02 08:00:00,1772438400000,MEASURED,82
2026-03-02,2026-03-02 08:03:00,1772438580000,MEASURED,82
2026-03-02,2026-03-02 08:06:00,1772438760000,MEASURED,81
2026-03-02,2026-03-02 08:09:00,1772438940000,MEASURED,81
2026-03-02,2026-03-02 08:12:00,1772439120000,MEASURED,81
2026-03-02,2026-03-02 08:15:00,1772439300000,MEASURED,80
2026-03-02,2026-03-02 08:18:00,1772439480000,MEASURED,80
2026-03-02,2026-03-02 08:21:00,1772439660000,MEASURED,79
2026-03-02,2026-03-02 08:24:00,1772439840000,MEASURED,79
2026-03-02,2026-03-02 08:27:00,1772440020000,MEASURED,79
2026-03-02,2026-03-02 08:30:00,1772440200000,MEASURED,78
2026-03-02,2026-03-02 08:33:00,1772440380000,MEASURED,78
2026-03-02,2026-03-02 08:36:00,1772440560000,MEASURED,78
2026-03-02,2026-03-02 08:39:00,1772440740000,MEASURED,77
2026-03-02,2026-03-02 08:42:00,1772440920000,MEASURED,77
2026-03-02,2026-03-02 08:45:00,1772441100000,MEASURED,76
2026-03-02,2026-03-02 08:48:00,1772441280000,MEASURED,76
2026-03-02,2026-03-02 08:51:00,1772441460000,MEASURED,75
2026-03-02,2026-03-02 08:54:00,1772441640000,MEASURED,74
2026-03-02,2026-03-02 08:57:00,1772441820000,MEASURED,74
2026-03-02,2026-03-02 09:00:00,1772442000000,MEASURED,74
2026-03-02,2026-03-02 09:03:00,1772442180000,MEASURED,73
2026-03-02,2026-03-02 09:06:00,1772442360000,MEASURED,72
2026-03-02,2026-03-02 09:09:00,1772442540000,MEASURED,71
2026-03-02,2026-03-02 09:12:00,1772442720000,MEASURED,71
2026-03-02,2026-03-02 09:15:00,1772442900000,MEASURED,70
2026-03-02,2026-03-02 09:18:00,1772443080000,MEASURED,70
2026-03-02,2026-03-02 09:21:00,1772443260000,MEASURED,70
2026-03-02,2026-03-02 09:24:00,1772443440000,MEASURED,69
2026-03-02,2026-03-02 09:27:00,1772443620000,MEASURED,69
2026-03-02,2026-03-02 09:30:00,1772443800000,MEASURED,69
2026-03-02,2026-03-02 09:33:00,1772443980000,MEASURED,68
2026-03-02,2026-03-02 09:36:00,1772444160000,MEASURED,68
2026-03-02,2026-03-02 09:39:00,1772444340000,MEASURED,68
2026-03-02,2026-03-02 09:42:00,1772444520000,MEASURED,68
2026-03-02,2026-03-02 09:45:00,1772444700000,MEASURED,67
2026-03-02,2026-03-02 09:48:00,1772444880000,MEASURED,67
2026-03-02,2026-03-02 09:51:00,1772445060000,MEASURED,67
2026-03-02,2026-03-02 09:54:00,1772445240000,MEASURED,66
2026-03-02,2026-03-02 09:57:00,1772445420000,MEASURED,66
2026-03-02,2026-03-02 10:00:00,1772445600000,MEASURED,66
2026-03-02,2026-03-02 10:03:00,1772445780000,MEASURED,66
2026-03-02,2026-03-02 10:06:00,1772445960000,MEASURED,66
2026-03-02,2026-03-02 10:09:00,1772446140000,MEASURED,65
2026-03-02,2026-03-02 10:12:00,1772446320000,MEASURED,65
2026-03-02,2026-03-02 10:15:00,1772446500000,MEASURED,65
2026-03-02,2026-03-02 10:18:00,1772446680000,MEASURED,64
2026-03-02,2026-03-02 10:21:00,1772446860000,MEASURED,64
2026-03-02,2026-03-02 10:24:00,1772447040000,MEASURED,64
2026-03-02,2026-03-02 10:27:00,1772447220000,MEASURED,64
2026-03-02,2026-03-02 10:30:00,1772447400000,MEASURED,64
2026-03-02,2026-03-02 10:33:00,1772447580000,MEASURED,64
2026-03-02,2026-03-02 10:36:00,1772447760000,MEASURED,64
2026-03-02,2026-03-02 10:39:00,1772447940000,MEASURED,64
2026-03-02,2026-03-02 10:42:00,1772448120000,MEASURED,64
2026-03-02,2026-03-02 10:45:00,1772448300000,MEASURED,63
2026-03-02,2026-03-02 10:48:00,1772448480000,MEASURED,63
2026-03-02,2026-03-02 10:51:00,1772448660000,MEASURED,63
2026-03-02,2026-03-02 10:54:00,1772448840000,MEASURED,63
2026-03-02,2026-03-02 10:57:00,1772449020000,MEASURED,63
2026-03-02,2026-03-02 11:00:00,1772449200000,MEASURED,63
2026-03-02,2026-03-02 11:03:00,1772449380000,MEASURED,62
2026-03-02,2026-03-02 11:06:00,1772449560000,MEASURED,62
2026-03-02,2026-03-02 11:09:00,1772449740000,MEASURED,62
2026-03-02,2026-03-02 11:12:00,1772449920000,MEASURED,61
2026-03-02,2026-03-02 11:15:00,1772450100000,MEASURED,61
2026-03-02,2026-03-02 11:18:00,1772450280000,MEASURED,61
2026-03-02,2026-03-02 11:21:00,1772450460000,MEASURED,61
2026-03-02,2026-03-02 11:24:00,1772450640000,MEASURED,61
2026-03-02,2026-03-02 11:27:00,1772450820000,MEASURED,61
2026-03-02,2026-03-02 11:30:00,1772451000000,MEASURED,61
2026-03-02,2026-03-02 11:33:00,1772451180000,MEASURED,61
2026-03-02,2026-03-02 11:36:00,1772451360000,MEASURED,61
2026-03-02,2026-03-02 11:39:00,1772451540000,MEASURED,61
2026-03-02,2026-03-02 11:42:00,1772451720000,MEASURED,61
2026-03-02,2026-03-02 11:45:00,1772451900000,MEASURED,61
2026-03-02,2026-03-02 11:48:00,1772452080000,MEASURED,61
2026-03-02,2026-03-02 11:51:00,1772452260000,MEASURED,60
2026-03-02,2026-03-02 11:54:00,1772452440000,MEASURED,60
2026-03-02,2026-03-02 11:57:00,1772452620000,MEASURED,60
2026-03-02,2026-03-02 12:00:00,1772452800000,MEASURED,59
2026-03-02,2026-03-02 12:03:00,1772452980000,MEASURED,59
2026-03-02,2026-03-02 12:06:00,1772453160000,MEASURED,59
2026-03-02,2026-03-02 12:09:00,1772453340000,MEASURED,58
2026-03-02,2026-03-02 12:12:00,1772453520000,MEASURED,58
2026-03-02,2026-03-02 12:15:00,1772453700000,MEASURED,58
2026-03-02,2026-03-02 12:18:00,1772453880000,MEASURED,58
2026-03-02,2026-03-02 12:21:00,1772454060000,MEASURED,58
2026-03-02,2026-03-02 12:24:00,1772454240000,MEASURED,58
2026-03-02,2026-03-02 12:27:00,1772454420000,MEASURED,57
2026-03-02,2026-03-02 12:30:00,1772454600000,MEASURED,57
2026-03-02,2026-03-02 12:33:00,1772454780000,MEASURED,57
2026-03-02,2026-03-02 12:36:00,1772454960000,MEASURED,56
2026-03-02,2026-03-02 12:39:00,1772455140000,MEASURED,56
2026-03-02,2026-03-02 12:42:00,1772455320000,MEASURED,56
2026-03-02,2026-03-02 12:45:00,1772455500000,MEASURED,56
2026-03-02,2026-03-02 12:48:00,1772455680000,MEASURED,55
2026-03-02,2026-03-02 12:51:00,1772455860000,MEASURED,55
2026-03-02,2026-03-02 12:54:00,1772456040000,MEASURED,55
2026-03-02,2026-03-02 12:57:00,1772456220000,MEASURED,55
2026-03-02,2026-03-02 13:00:00,1772456400000,MEASURED,55
2026-03-02,2026-03-02 13:03:00,1772456580000,MEASURED,55
2026-03-02,2026-03-02 13:06:00,1772456760000,MEASURED,54
2026-03-02,2026-03-02 13:09:00,1772456940000,MEASURED,54
2026-03-02,2026-03-02 13:12:00,1772457120000,MEASURED,54
2026-03-02,2026-03-02 13:15:00,1772457300000,MEASURED,53
2026-03-02,2026-03-02 13:18:00,1772457480000,MEASURED,53
2026-03-02,2026-03-02 13:21:00,1772457660000,MEASURED,53
2026-03-02,2026-03-02 13:24:00,1772457840000,MEASURED,52
2026-03-02,2026-03-02 13:27:00,1772458020000,MEASURED,52
2026-03-02,2026-03-02 13:30:00,1772458200000,MEASURED,52
2026-03-02,2026-03-02 13:33:00,1772458380000,MEASURED,52
2026-03-02,2026-03-02 13:36:00,1772458560000,MEASURED,52
2026-03-02,2026-03-02 13:39:00,1772458740000,MEASURED,51
2026-03-02,2026-03-02 13:42:00,1772458920000,MEASURED,51
2026-03-02,2026-03-02 13:45:00,1772459100000,MEASURED,51
2026-03-02,2026-03-02 13:48:00,1772459280000,MEASURED,51
2026-03-02,2026-03-02 13:51:00,1772459460000,MEASURED,50
2026-03-02,2026-03-02 13:54:00,1772459640000,MEASURED,50
2026-03-02,2026-03-02 13:57:00,1772459820000,MEASURED,50
2026-03-02,2026-03-02 14:00:00,1772460000000,MEASURED,50
2026-03-02,2026-03-02 14:03:00,1772460180000,MEASURED,50
2026-03-02,2026-03-02 14:06:00,1772460360000,MEASURED,50
2026-03-02,2026-03-02 14:09:00,1772460540000,MEASURED,49
2026-03-02,2026-03-02 14:12:00,1772460720000,MEASURED,49
2026-03-02,2026-03-02 14:15:00,1772460900000,MEASURED,49
2026-03-02,2026-03-02 14:18:00,1772461080000,MEASURED,48
2026-03-02,2026-03-02 14:21:00,1772461260000,MEASURED,48
2026-03-02,2026-03-02 14:24:00,1772461440000,MEASURED,48
2026-03-02,2026-03-02 14:27:00,1772461620000,MEASURED,48
2026-03-02,2026-03-02 14:30:00,1772461800000,MEASURED,48
2026-03-02,2026-03-02 14:33:00,1772461980000,MEASURED,48
2026-03-02,2026-03-02 14:36:00,1772462160000,MEASURED,48
2026-03-02,2026-03-02 14:39:00,1772462340000,MEASURED,48
2026-03-02,2026-03-02 14:42:00,1772462520000,MEASURED,47
2026-03-02,2026-03-02 14:45:00,1772462700000,MEASURED,47
2026-03-02,2026-03-02 14:48:00,1772462880000,MEASURED,47
2026-03-02,2026-03-02 14:51:00,1772463060000,MEASURED,47
2026-03-02,2026-03-02 14:54:00,1772463240000,MEASURED,47
2026-03-02,2026-03-02 14:57:00,1772463420000,MEASURED,47
2026-03-02,2026-03-02 15:00:00,1772463600000,MEASURED,47
2026-03-02,2026-03-02 15:03:00,1772463780000,MEASURED,47
2026-03-02,2026-03-02 15:06:00,1772463960000,MEASURED,47
2026-03-02,2026-03-02 15:09:00,1772464140000,MEASURED,46
2026-03-02,2026-03-02 15:12:00,1772464320000,MEASURED,46
2026-03-02,2026-03-02 15:15:00,1772464500000,MEASURED,46
2026-03-02,2026-03-02 15:18:00,1772464680000,MEASURED,46
2026-03-02,2026-03-02 15:21:00,1772464860000,MEASURED,46
2026-03-02,2026-03-02 15:24:00,1772465040000,MEASURED,45
2026-03-02,2026-03-02 15:27:00,1772465220000,MEASURED,45
2026-03-02,2026-03-02 15:30:00,1772465400000,MEASURED,45
2026-03-02,2026-03-02 15:33:00,1772465580000,MEASURED,45
2026-03-02,2026-03-02 15:36:00,1772465760000,MEASURED,44
2026-03-02,2026-03-02 15:39:00,1772465940000,MEASURED,44
2026-03-02,2026-03-02 15:42:00,1772466120000,MEASURED,44
2026-03-02,2026-03-02 15:45:00,1772466300000,MEASURED,44
2026-03-02,2026-03-02 15:48:00,1772466480000,MEASURED,44
2026-03-02,2026-03-02 15:51:00,1772466660000,MEASURED,44
2026-03-02,2026-03-02 15:54:00,1772466840000,MEASURED,44
2026-03-02,2026-03-02 15:57:00,1772467020000,MEASURED,44
2026-03-02,2026-03-02 16:00:00,1772467200000,MEASURED,43
2026-03-02,2026-03-02 16:03:00,1772467380000,MEASURED,43
2026-03-02,2026-03-02 16:06:00,1772467560000,MEASURED,43
2026-03-02,2026-03-02 16:09:00,1772467740000,MEASURED,43
2026-03-02,2026-03-02 16:12:00,1772467920000,MEASURED,43
2026-03-02,2026-03-02 16:15:00,1772468100000,MEASURED,43
2026-03-02,2026-03-02 16:18:00,1772468280000,MEASURED,43
2026-03-02,2026-03-02 16:21:00,1772468460000,MEASURED,43
2026-03-02,2026-03-02 16:24:00,1772468640000,MEASURED,42
2026-03-02,2026-03-02 16:27:00,1772468820000,MEASURED,42
2026-03-02,2026-03-02 16:30:00,1772469000000,MEASURED,42
2026-03-02,2026-03-02 16:33:00,1772469180000,MEASURED,42
2026-03-02,2026-03-02 16:36:00,1772469360000,MEASURED,42
2026-03-02,2026-03-02 16:39:00,1772469540000,MEASURED,42
2026-03-02,2026-03-02 16:42:00,1772469720000,MEASURED,42
2026-03-02,2026-03-02 16:45:00,1772469900000,MEASURED,42
2026-03-02,2026-03-02 16:48:00,1772470080000,MEASURED,42
2026-03-02,2026-03-02 16:51:00,1772470260000,MEASURED,42
2026-03-02,2026-03-02 16:54:00,1772470440000,MEASURED,42
2026-03-02,2026-03-02 16:57:00,1772470620000,MEASURED,42
2026-03-02,2026-03-02 17:00:00,1772470800000,MEASURED,42
